Duração;sys_created_on;assignment_group;short_description;node;cmdb_ci;number;severity;parent;cmdb_ci.sys_class_name;source;sn_priority_group;state;sys_id;type.display_value;u_action_time;u_closed_date;acknowledged;correlation_group;event_count;incident;metric_name;message_key;com_remediacao;Pilar;tasks_count;tasks_numbers;self_healing_status
00:02:50;7/25/2025 9:38:01 PM;Pós Negociação RF e RV;B3 BOOSTER - Processamento Distribuição de Derivativos - Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13718209;Crítico;Alert13718212;Windows Server;SGO-Dynatrace;Urgente;Encerrado;3ea25d1487432250959ec8440cbb35ea;AVAILABILITY;0;7/25/2025 9:40:51 PM;FALSO;Secundário(a);2;nan;SERVICE_AVAIBILITY;3971685721193235075_1753490240266V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082024;REM_OK
00:02:10;7/25/2025 9:38:03 PM;Pós Negociação RF e RV;B3 BOOSTER - Processamento Importação Tarifação - Sinacor is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13718210;Crítico;Alert13718212;Windows Server;SGO-Dynatrace;Urgente;Encerrado;dba211588707a210658f85580cbb3538;AVAILABILITY;0;7/25/2025 9:40:13 PM;FALSO;Secundário(a);2;nan;SERVICE_AVAIBILITY;5097634288657820940_1753490240266V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082026;REM_OK
00:02:05;7/25/2025 9:38:46 PM;Pós Negociação RF e RV;B3 Orquestrador - Booster Platform is in undesirable (stopped) state;SP3SINAXP03.xpcorretora.com.br;sp3sinaxp03;Alert13718213;Crítico;Alert13718212;Windows Server;SGO-Dynatrace;Urgente;Encerrado;71d2d5d03b8b2a502a256747f4e45a59;AVAILABILITY;0;7/25/2025 9:40:51 PM;FALSO;Secundário(a);2;nan;SERVICE_AVAIBILITY;5218257919090172743_1753490260439V2-SP3SINAXP03.xpcorretora.com.br;Sim;Infra;1;REM0082025;REM_OK
00:04:55;7/25/2025 9:47:11 PM;Controle de Acessos;CPU saturation;SP3IIQTB01.xpcorretora.com.br;sp3iiqtb01;Alert13718217;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;09c499983b8b2a502a256747f4e45a06;RESOURCE_CONTENTION;0;7/25/2025 9:52:06 PM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-6385882410352205901_1753485060670V2-SP3IIQTB01.xpcorretora.com.br;Sim;Infra;1;REM0082027;REM_OK
01:29:24;7/25/2025 9:52:40 PM;Banco de dados - SqlServer;Low disk space;az1psql15.xpcorretora.com.br;az1psql15;Alert13718291;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;150651943b076e10ab756c47f4e45ad1;RESOURCE_CONTENTION;32;7/25/2025 11:22:04 PM;VERDADEIRO;Nenhum(a);3;nan;LOW_DISK_SPACE;5640999068000624698_1753490760000V2-az1psql15.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:00;7/25/2025 10:11:34 PM;Controle de Acessos;Memory saturation;SP3IIQRPA04.xpcorretora.com.br;sp3iiqrpa04;Alert13718302;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ca5a1d5c9747a2106e5efcb6f053afc1;RESOURCE_CONTENTION;0;7/25/2025 10:15:34 PM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;3139868048520564391_1753491940320V2-SP3IIQRPA04.xpcorretora.com.br;Sim;Infra;1;REM0082028;REM_OK
00:41:00;7/25/2025 11:41:11 PM;Produtividade e Gestão;Low disk space;SP3SFB01IFA101.xpcorretora.com.br;sp3sfb01ifa101;Alert13718532;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;fadea1d087c72250959ec8440cbb3520;RESOURCE_CONTENTION;0;7/26/2025 12:22:11 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5460961827968001218_1753496760000V2-SP3SFB01IFA101.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:40;7/25/2025 11:45:04 PM;Controle de Acessos;Memory saturation;SP3IIQRPA04.xpcorretora.com.br;sp3iiqrpa04;Alert13718538;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;7bbfa91c3b032210ab756c47f4e45af3;RESOURCE_CONTENTION;0;7/25/2025 11:49:44 PM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6654148131857299394_1753497570250V2-SP3IIQRPA04.xpcorretora.com.br;Sim;Infra;1;REM0082029;REM_OK
00:08:00;7/26/2025 12:22:36 AM;Controle de Acessos;Memory saturation;SP3IIQRPA04.xpcorretora.com.br;sp3iiqrpa04;Alert13718625;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;2958315c3b03ea50d3613c37f4e45a7c;RESOURCE_CONTENTION;0;7/26/2025 12:30:36 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;3896709146688046818_1753499810074V2-SP3IIQRPA04.xpcorretora.com.br;Sim;Infra;1;REM0082030;REM_OK
00:11:05;7/26/2025 12:50:50 AM;Trading Requirements;CPU saturation;azpredistrdprc03.xpcorretora.com.br;azpredistrdprc03;Alert13718713;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;0fce319097cf2210b86c7727f053af5d;RESOURCE_CONTENTION;0;7/26/2025 1:01:55 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-1888741367117231783_1753501480422V2-azpredistrdprc03.xpcorretora.com.br;Sim;Infra;1;REM0082031;REM_OK
00:10:10;7/26/2025 1:26:05 AM;Banco de dados - SqlServer;Memory saturation;sp2drcl01sql07.xpcorretora.com.br;sp2drcl01sql07;Alert13718722;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;afd60654874322505a0a41170cbb3563;RESOURCE_CONTENTION;0;7/26/2025 1:36:15 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;2705420756586717302_1753503610500V2-sp2drcl01sql07.xpcorretora.com.br;Sim;Infra;1;REM0082032;REM_OK
00:04:40;7/26/2025 1:56:25 AM;Middleware;Memory saturation;SP2FS01.xpcorretora.com.br;sp2fs01;Alert13718808;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;88dd8adc874322505a0a41170cbb3569;RESOURCE_CONTENTION;0;7/26/2025 2:01:05 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;1572659623339362587_1753505430221V2-SP2FS01.xpcorretora.com.br;Sim;Infra;1;REM0082033;REM_OK
00:03:20;7/26/2025 2:42:56 AM;Banco de dados - SqlServer;CPU saturation;sp3sql23.xpcorretora.com.br;sp3sql23;Alert13718841;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;5178921c978baa50e62cb9b6f053af72;RESOURCE_CONTENTION;0;7/26/2025 2:46:16 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;3576513097894454364_1753508210264V2-sp3sql23.xpcorretora.com.br;Sim;Infra;1;REM0082034;REM_OK
00:04:35;7/26/2025 3:59:04 AM;Banco de dados - SqlServer;Memory saturation;az1psql20.xpcorretora.com.br;az1psql20;Alert13719006;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;24e9629c970b22504487b55ef053af0d;RESOURCE_CONTENTION;0;7/26/2025 4:03:39 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6694543681964026486_1753512800127V2-az1psql20.xpcorretora.com.br;Sim;Infra;1;REM0082035;REM_OK
00:49:20;7/26/2025 4:08:36 AM;Banco de dados - SqlServer;CPU saturation;az1psql25.xpcorretora.com.br;az1psql25;Alert13719010;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;941cea50970bea50e62cb9b6f053aff9;RESOURCE_CONTENTION;0;7/26/2025 4:57:56 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-953472073131213316_1753513360301V2-az1psql25.xpcorretora.com.br;Sim;Infra;1;REM0082036;REM_OK
02:06:35;7/26/2025 4:30:34 AM;Sistemas Corporativos;Low disk space;az1psql15.xpcorretora.com.br;az1psql15;Alert13719023;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;0a11b658974b22504487b55ef053afb0;RESOURCE_CONTENTION;0;7/26/2025 6:37:09 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5032014755514290387_1753514640000V2-az1psql15.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:26:45;7/26/2025 5:39:11 AM;Banco de dados - SqlServer;CPU saturation;az1psql25.xpcorretora.com.br;az1psql25;Alert13719103;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;07c0835c87072210658f85580cbb35fb;RESOURCE_CONTENTION;0;7/26/2025 6:05:56 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-3945829190422198494_1753518810457V2-az1psql25.xpcorretora.com.br;Sim;Infra;1;REM0082037;REM_OK
00:14:25;7/26/2025 6:26:29 AM;Banco de dados - SqlServer;CPU saturation;az1psql25.xpcorretora.com.br;az1psql25;Alert13719210;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;fb9bc350978b26106e5efcb6f053af2d;RESOURCE_CONTENTION;0;7/26/2025 6:40:54 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-3033702542441339848_1753521640342V2-az1psql25.xpcorretora.com.br;Sim;Infra;1;REM0082038;REM_OK
00:12:05;7/26/2025 6:31:09 AM;OrderFlow;CPU saturation;sp2fvprobe04.xpcorretora.com.br;sp2fvprobe04;Alert13719211;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;90bc47503b4b621084491747f4e45aac;RESOURCE_CONTENTION;0;7/26/2025 6:43:14 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;5967223278928351760_1753521910328V2-sp2fvprobe04.xpcorretora.com.br;Sim;Infra;1;REM0082039;REM_OK
00:02:55;7/26/2025 6:56:03 AM;Pré Negociação;Corporate.Integrations.Orders.Intraday.Strategies.XP is in undesirable (stopped) state;SP2TECTKTOUCH01.xpcorretora.com.br;sp2tectktouch01;Alert13719273;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;30625f944787a210a456f2c5036d43a6;AVAILABILITY;0;7/26/2025 6:58:58 AM;FALSO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;-4971934934002197098_1753523700185V2-SP2TECTKTOUCH01.xpcorretora.com.br;Sim;Infra;1;REM0082040;REM_OK
00:07:40;7/26/2025 7:13:20 AM;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc02db01.xpcorretora.com.br;sp3exacc01db01;Alert13719285;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;9e56df904743ea90b270fec4f26d4352;RESOURCE_CONTENTION;0;7/26/2025 7:21:00 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;7629558129205309705_1753524433015V2-sp3exacc02db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:34:35;7/26/2025 7:36:35 AM;Sistemas Corporativos;Low disk space;az1psql15.xpcorretora.com.br;az1psql15;Alert13719301;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;7eab139097c3221077b1f846f053af43;RESOURCE_CONTENTION;0;7/26/2025 8:11:10 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;-2709405774238266033_1753525800000V2-az1psql15.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:11:35;7/26/2025 8:09:24 AM;Banco de dados - SqlServer;Response time degradation;SP3SQL53-01.xpcorretora.com.br;sp3sql53-01;Alert13719406;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;af23e754974f26106e5efcb6f053af65;PERFORMANCE;0;7/26/2025 8:20:59 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-3198303969436036264_1753527540000V2-SP3SQL53-01.xpcorretora.com.br;Sim;Engenharia;1;REM0082041;REM_OK
00:09:05;7/26/2025 8:15:15 AM;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc02db01.xpcorretora.com.br;sp3exacc01db01;Alert13719407;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;1584e7549707221077b1f846f053afb3;RESOURCE_CONTENTION;0;7/26/2025 8:24:20 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-7467433385231362842_1753528163937V2-sp3exacc02db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:15:35;7/26/2025 11:05:35 AM;Sistemas - Serv. Fin. (Banco);CPU saturation;pcrivoapp02.xpcorretora.com.br;pcrivoapp02;Alert13719692;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;508b08a047cf2e90b270fec4f26d43ad;RESOURCE_CONTENTION;0;7/26/2025 11:21:10 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8946517848616002260_1753538380254V2-pcrivoapp02.xpcorretora.com.br;Sim;Infra;1;REM0082042;REM_OK
00:06:15;7/26/2025 12:39:49 PM;Asset;CPU saturation;azprbtasset02.xpcorretora.com.br;azprbtasset02;Alert13719775;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;34112860978766106e5efcb6f053afc2;RESOURCE_CONTENTION;0;7/26/2025 12:46:04 PM;FALSO;Nenhum(a);2;nan;CPU_SATURATED;-8406440966481872783_1753544050725V2-azprbtasset02.xpcorretora.com.br;Sim;Infra;1;REM0082043;REM_OK
00:38:25;7/26/2025 12:43:03 PM;Banco de dados - SqlServer;CPU saturation;SP3SQL67.xpcorretora.com.br;sp3sql67;Alert13719783;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;0cd128284743e210a456f2c5036d43d0;RESOURCE_CONTENTION;0;7/26/2025 1:21:28 PM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-4881012826461573693_1753544230222V2-SP3SQL67.xpcorretora.com.br;Sim;Infra;1;REM0082044;REM_OK
00:23:35;7/26/2025 6:11:31 PM;Developer Experience;Low disk space;SP2SFB02CS201.xpcorretora.com.br;sp2sfb02cs201;Alert13720274;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;affc29ec874b6210658f85580cbb35eb;RESOURCE_CONTENTION;0;7/26/2025 6:35:06 PM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;-1581356523055789140_1753563900000V2-SP2SFB02CS201.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
01:20:30;7/26/2025 6:24:36 PM;Sistemas Corporativos;Low disk space;az1psql15.xpcorretora.com.br;az1psql15;Alert13720276;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;d3ff296087c36650959ec8440cbb358e;RESOURCE_CONTENTION;717;7/26/2025 7:45:06 PM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;2295227550016073388_1753564680000V2-az1psql15.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:13:55;7/26/2025 6:24:43 PM;Controle de Acessos;CPU saturation;sp2vaultssh02.xpcorretora.com.br;sp2vaultssh02;Alert13720277;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;3800f5a0474be210a456f2c5036d43c2;RESOURCE_CONTENTION;0;7/26/2025 6:38:38 PM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-3357869706202982046_1753564730191V2-sp2vaultssh02.xpcorretora.com.br;Sim;Infra;1;REM0082045;REM_OK
00:46:05;7/26/2025 9:58:10 PM;NOC;Memory saturation;SPCTPOLYWALL01.xpcorretora.com.br;spctpolywall01;Alert13720648;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;63d0aa60474f62d0b270fec4f26d4369;RESOURCE_CONTENTION;0;7/26/2025 10:44:15 PM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-4936824467027736789_1753577540196V2-SPCTPOLYWALL01.xpcorretora.com.br;Não;Infra;2;REM0082046, REM0082047;REM_OK
00:49:40;7/26/2025 10:12:29 PM;WS - Life Cycle;Low disk space;azbprbtcaradm02.xpcorretora.com.br;azbprbtcaradm02;Alert13720665;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;d92462a09787a6106e5efcb6f053af0c;RESOURCE_CONTENTION;1342;7/26/2025 11:02:09 PM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;8937244954006743655_1753578360000V2-azbprbtcaradm02.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:05:15;7/27/2025 12:03:59 AM;Middleware;Memory saturation;SP2FS01.xpcorretora.com.br;sp2fs01;Alert13720920;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;e2adfa2c3b8be21084491747f4e45a7e;RESOURCE_CONTENTION;0;7/27/2025 12:09:14 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;3925650396158677721_1753585100109V2-SP2FS01.xpcorretora.com.br;Sim;Infra;1;REM0082048;REM_OK
00:05:10;7/27/2025 12:13:59 AM;Banco de dados - SqlServer;Memory saturation;az1psql20.xpcorretora.com.br;az1psql20;Alert13720923;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;45ffbea4970ba610c5f1b5d6f053af37;RESOURCE_CONTENTION;0;7/27/2025 12:19:09 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6823531749418652088_1753585700093V2-az1psql20.xpcorretora.com.br;Sim;Infra;1;REM0082049;REM_OK
00:23:15;7/27/2025 12:17:08 AM;Controle de Acessos;CPU saturation;sp2vaultssh02.xpcorretora.com.br;sp2vaultssh02;Alert13720925;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;93a04ba8478b2610a456f2c5036d4392;RESOURCE_CONTENTION;0;7/27/2025 12:40:23 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-34259526697108226_1753585880169V2-sp2vaultssh02.xpcorretora.com.br;Sim;Infra;1;REM0082050;REM_OK
00:07:20;7/27/2025 12:20:36 AM;Banco de dados - SqlServer;CPU saturation;az1psql34.xpcorretora.com.br;az1psql34;Alert13720929;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;8e71c368478ba250f15dfb72036d43ca;RESOURCE_CONTENTION;0;7/27/2025 12:27:56 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-6478433902554121402_1753586090243V2-az1psql34.xpcorretora.com.br;Sim;Infra;1;REM0082051;REM_OK
00:03:35;7/27/2025 12:26:21 AM;Trading Requirements;CPU saturation;azpredistrdprc02.xpcorretora.com.br;azpredistrdprc02;Alert13720930;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;9ac24ba08783a650959ec8440cbb357b;RESOURCE_CONTENTION;0;7/27/2025 12:29:56 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-2233772089556091120_1753586440128V2-azpredistrdprc02.xpcorretora.com.br;Não;Infra;2;REM0082052, REM0082053;REM_OK
00:30:00;7/27/2025 12:35:55 AM;Controle de Acessos;CPU saturation;sp2vaultssh01.xpcorretora.com.br;sp2vaultssh01;Alert13720933;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;1af4472c3bcba290d3613c37f4e45a7b;RESOURCE_CONTENTION;0;7/27/2025 1:05:55 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8670243721416693065_1753587020091V2-sp2vaultssh01.xpcorretora.com.br;Sim;Infra;1;REM0082054;REM_OK
00:48:05;7/27/2025 12:36:04 AM;Banco de dados - SqlServer;CPU saturation;az1psql34.xpcorretora.com.br;az1psql34;Alert13720934;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ac05c72c970fa6106e5efcb6f053afce;RESOURCE_CONTENTION;0;7/27/2025 1:24:09 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;4592469164300496835_1753587010365V2-az1psql34.xpcorretora.com.br;Sim;Infra;1;REM0082055;REM_OK
00:03:45;7/27/2025 12:39:23 AM;Projetos e arquitetura - banco de dados;Low disk space;sp2exa02dbadm01.xpcorretora.com.br;sp2exa02dbadm01;Alert13720936;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;01c54fa447cb2610a456f2c5036d43a3;RESOURCE_CONTENTION;8;7/27/2025 12:43:08 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;7499764072277010491_1753587180000V2-sp2exa02dbadm01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:03:55;7/27/2025 12:39:45 AM;Clear Legado;CPU saturation;sp3grafcl01.xpcorretora.com.br;sp3grafcl01;Alert13720937;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;6ad50b243b0fa290d3613c37f4e45af3;RESOURCE_CONTENTION;0;7/27/2025 12:43:40 AM;FALSO;Nenhum(a);2;nan;CPU_SATURATED;-1288826843335307409_1753587240095V2-sp3grafcl01.xpcorretora.com.br;Sim;Infra;1;REM0082056;REM_OK
00:08:20;7/27/2025 12:42:05 AM;IT XP US;Memory saturation;xpsnywormst01.xpcorretora.com.br;xpsnywormst01;Alert13720938;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;3066cb6c87cba2505a0a41170cbb352b;RESOURCE_CONTENTION;0;7/27/2025 12:50:25 AM;FALSO;Nenhum(a);2;nan;MEMORY_SATURATED;8989510536117686672_1753587370335V2-xpsnywormst01.xpcorretora.com.br;Sim;Infra;1;REM0082057;REM_OK
00:04:45;7/27/2025 1:25:19 AM;IT XP US;Memory saturation;xpsnywormst01.xpcorretora.com.br;xpsnywormst01;Alert13721063;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;c6409b6c97c32a10ff0efb96f053af60;RESOURCE_CONTENTION;0;7/27/2025 1:30:04 AM;FALSO;Nenhum(a);2;nan;MEMORY_SATURATED;-8370352262660563662_1753589970335V2-xpsnywormst01.xpcorretora.com.br;Sim;Infra;1;REM0082058;REM_OK
00:02:05;7/27/2025 2:00:50 AM;Pós Negociação RF e RV;RabbitMQ is in undesirable (stopped) state;SP3RABBITMQ05.xpcorretora.com.br;sp3rabbitmq05;Alert13721140;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;92689324878fa2505a0a41170cbb357d;AVAILABILITY;0;7/27/2025 2:02:55 AM;FALSO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;1965803043407448504_1753592400166V2-SP3RABBITMQ05.xpcorretora.com.br;Sim;Infra;1;REM0082059;REM_OK
00:11:45;7/27/2025 2:42:20 AM;Projetos e arquitetura - banco de dados;Low disk space;sp2exa02dbadm01.xpcorretora.com.br;sp2exa02dbadm01;Alert13721181;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;56e1e3683b8be290d3613c37f4e45a1d;RESOURCE_CONTENTION;0;7/27/2025 2:54:05 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;6695948203167794426_1753594500000V2-sp2exa02dbadm01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:14:35;7/27/2025 3:13:31 AM;Projetos e arquitetura - banco de dados;Low disk space;sp2exa02dbadm03.xpcorretora.com.br;sp2exa02dbadm03;Alert13721260;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;c709e3248707e210658f85580cbb35d6;RESOURCE_CONTENTION;0;7/27/2025 3:28:06 AM;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;4035668631837380594_1753596420000V2-sp2exa02dbadm03.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:03:55;7/27/2025 4:04:21 AM;IT XP US;Memory saturation;xpsnywormst01.xpcorretora.com.br;xpsnywormst01;Alert13721338;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;23a4f7e84783e250f15dfb72036d4320;RESOURCE_CONTENTION;0;7/27/2025 4:08:16 AM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-795680598601859878_1753599500269V2-xpsnywormst01.xpcorretora.com.br;Sim;Infra;1;REM0082060;REM_OK
00:03:00;7/27/2025 6:55:58 AM;Pré Negociação;Corporate.Integrations.Orders.Intraday.Strategies.XP is in undesirable (stopped) state;SP2TECTKTOUCH01.xpcorretora.com.br;sp2tectktouch01;Alert13721582;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;a9fb50383b0f6e104fee7947f4e45a70;AVAILABILITY;0;7/27/2025 6:58:58 AM;FALSO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;4855763002450277560_1753610100236V2-SP2TECTKTOUCH01.xpcorretora.com.br;Sim;Infra;1;REM0082061;REM_OK
00:02:00;7/27/2025 10:12:44 AM;Pré Negociação;CPU saturation;zprdbullope03.xpcorretora.com.br;zprdbullope03;Alert13721841;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;33f8013c3b0f261084491747f4e45a89;RESOURCE_CONTENTION;0;7/27/2025 10:14:44 AM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;8189293383091643628_1753620300153V2-zprdbullope03.xpcorretora.com.br;Sim;Infra;1;REM0082062;REM_OK
00:10:30;7/27/2025 2:21:16 PM;Sistemas - Serv. Fin. (Banco);Memory saturation;pcrivoapp01.xpcorretora.com.br;pcrivoapp01;Alert13722207;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;a8e10e3c3b8f6e502a256747f4e45a37;RESOURCE_CONTENTION;33;7/27/2025 2:31:46 PM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-6064170424022297726_1753636550203V2-pcrivoapp01.xpcorretora.com.br;Sim;Infra;1;REM0082063;REM_OK
00:05:05;7/27/2025 4:13:04 PM;Sistemas - Serv. Fin. (Banco);Memory saturation;pcrivoapp01.xpcorretora.com.br;pcrivoapp01;Alert13722373;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;9a7bd6f09787e21077b1f846f053af41;RESOURCE_CONTENTION;0;7/27/2025 4:18:09 PM;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-3351394698584361234_1753643240172V2-pcrivoapp01.xpcorretora.com.br;Sim;Infra;1;REM0082064;REM_OK
00:05:50;7/27/2025 4:28:24 PM;Sistemas - Serv. Fin. (Banco);CPU saturation;pcrivoapp02.xpcorretora.com.br;pcrivoapp02;Alert13722374;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;72fe5ab43bc3661084491747f4e45a99;RESOURCE_CONTENTION;0;7/27/2025 4:34:14 PM;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;7740417686689662121_1753644140210V2-pcrivoapp02.xpcorretora.com.br;Sim;Infra;1;REM0082065;REM_OK
